nominal;data;curs;cdx
100;14.02.2020;16,8785;Казахстанский тенге
100;13.02.2020;16,7549;Казахстанский тенге
100;12.02.2020;16,9032;Казахстанский тенге
100;11.02.2020;16,8361;Казахстанский тенге
100;08.02.2020;16,7572;Казахстанский тенге
100;07.02.2020;16,6431;Казахстанский тенге
100;06.02.2020;16,6588;Казахстанский тенге
100;05.02.2020;16,7207;Казахстанский тенге
100;04.02.2020;16,7751;Казахстанский тенге
100;01.02.2020;16,6537;Казахстанский тенге
100;31.01.2020;16,6092;Казахстанский тенге
100;30.01.2020;16,4837;Казахстанский тенге
100;29.01.2020;16,4940;Казахстанский тенге
100;28.01.2020;16,3821;Казахстанский тенге
100;25.01.2020;16,3252;Казахстанский тенге
100;24.01.2020;16,3904;Казахстанский тенге
100;23.01.2020;16,3921;Казахстанский тенге
100;22.01.2020;16,3998;Казахстанский тенге
100;21.01.2020;16,3420;Казахстанский тенге
100;18.01.2020;16,3535;Казахстанский тенге
100;17.01.2020;16,3176;Казахстанский тенге
100;16.01.2020;16,2060;Казахстанский тенге
100;15.01.2020;16,1775;Казахстанский тенге
100;14.01.2020;16,1098;Казахстанский тенге
100;11.01.2020;16,2192;Казахстанский тенге
100;10.01.2020;16,2524;Казахстанский тенге
100;01.01.2020;16,1665;Казахстанский тенге
100;31.12.2019;16,2174;Казахстанский тенге
100;28.12.2019;16,2973;Казахстанский тенге
100;27.12.2019;16,3115;Казахстанский тенге
100;26.12.2019;16,3023;Казахстанский тенге
100;25.12.2019;16,3201;Казахстанский тенге
100;24.12.2019;16,2734;Казахстанский тенге
100;21.12.2019;16,2783;Казахстанский тенге
100;20.12.2019;16,2718;Казахстанский тенге
100;19.12.2019;16,2712;Казахстанский тенге
100;18.12.2019;16,2538;Казахстанский тенге
100;17.12.2019;16,3152;Казахстанский тенге
100;14.12.2019;16,2637;Казахстанский тенге
100;13.12.2019;16,4361;Казахстанский тенге
100;12.12.2019;16,4538;Казахстанский тенге
100;11.12.2019;16,4573;Казахстанский тенге
100;10.12.2019;16,5185;Казахстанский тенге
100;07.12.2019;16,5513;Казахстанский тенге
100;06.12.2019;16,5416;Казахстанский тенге
100;05.12.2019;16,5653;Казахстанский тенге
100;04.12.2019;16,5619;Казахстанский тенге
100;03.12.2019;16,6616;Казахстанский тенге
100;30.11.2019;16,5875;Казахстанский тенге
100;29.11.2019;16,5838;Казахстанский тенге
100;28.11.2019;16,5562;Казахстанский тенге
100;27.11.2019;16,5524;Казахстанский тенге
100;26.11.2019;16,5116;Казахстанский тенге
100;23.11.2019;16,5127;Казахстанский тенге
100;22.11.2019;16,5257;Казахстанский тенге
100;21.11.2019;16,5184;Казахстанский тенге
100;20.11.2019;16,4671;Казахстанский тенге
100;19.11.2019;16,4516;Казахстанский тенге
100;16.11.2019;16,4543;Казахстанский тенге
100;15.11.2019;16,5309;Казахстанский тенге
100;14.11.2019;16,4882;Казахстанский тенге
100;13.11.2019;16,4157;Казахстанский тенге
100;12.11.2019;16,4330;Казахстанский тенге
100;09.11.2019;16,3987;Казахстанский тенге
100;08.11.2019;16,3893;Казахстанский тенге
100;07.11.2019;16,3476;Казахстанский тенге
100;06.11.2019;16,2853;Казахстанский тенге
100;02.11.2019;16,4392;Казахстанский тенге
100;01.11.2019;16,4083;Казахстанский тенге
100;31.10.2019;16,4345;Казахстанский тенге
100;30.10.2019;16,4513;Казахстанский тенге
100;29.10.2019;16,4645;Казахстанский тенге
100;26.10.2019;16,4476;Казахстанский тенге
100;25.10.2019;16,4129;Казахстанский тенге
100;24.10.2019;16,3936;Казахстанский тенге
100;23.10.2019;16,3203;Казахстанский тенге
100;22.10.2019;16,3520;Казахстанский тенге
100;19.10.2019;16,3922;Казахстанский тенге
100;18.10.2019;16,4022;Казахстанский тенге
100;17.10.2019;16,5020;Казахстанский тенге
100;16.10.2019;16,4978;Казахстанский тенге
100;15.10.2019;16,5185;Казахстанский тенге
100;12.10.2019;16,4835;Казахстанский тенге
100;11.10.2019;16,5864;Казахстанский тенге
100;10.10.2019;16,6784;Казахстанский тенге
100;09.10.2019;16,6508;Казахстанский тенге
100;08.10.2019;16,6573;Казахстанский тенге
100;05.10.2019;16,7183;Казахстанский тенге
100;04.10.2019;16,7336;Казахстанский тенге
100;03.10.2019;16,8224;Казахстанский тенге
100;02.10.2019;16,7386;Казахстанский тенге
100;01.10.2019;16,6503;Казахстанский тенге
100;28.09.2019;16,6095;Казахстанский тенге
100;27.09.2019;16,5853;Казахстанский тенге
100;26.09.2019;16,5506;Казахстанский тенге
100;25.09.2019;16,4732;Казахстанский тенге
100;24.09.2019;16,5479;Казахстанский тенге
100;21.09.2019;16,5165;Казахстанский тенге
100;20.09.2019;16,5739;Казахстанский тенге
100;19.09.2019;16,6528;Казахстанский тенге
100;18.09.2019;16,6344;Казахстанский тенге
100;17.09.2019;16,5559;Казахстанский тенге
100;14.09.2019;16,6693;Казахстанский тенге
100;13.09.2019;16,8398;Казахстанский тенге
100;12.09.2019;16,9261;Казахстанский тенге
100;11.09.2019;16,9477;Казахстанский тенге
100;10.09.2019;16,9530;Казахстанский тенге
100;07.09.2019;17,0043;Казахстанский тенге
100;06.09.2019;17,0272;Казахстанский тенге
100;05.09.2019;17,1249;Казахстанский тенге
100;04.09.2019;17,2173;Казахстанский тенге
100;03.09.2019;17,1588;Казахстанский тенге
100;31.08.2019;17,1686;Казахстанский тенге
100;30.08.2019;17,2306;Казахстанский тенге
100;29.08.2019;17,1255;Казахстанский тенге
100;28.08.2019;17,0808;Казахстанский тенге
100;27.08.2019;17,0331;Казахстанский тенге
100;24.08.2019;16,9738;Казахстанский тенге
100;23.08.2019;16,9988;Казахстанский тенге
100;22.08.2019;17,1544;Казахстанский тенге
100;21.08.2019;17,2602;Казахстанский тенге
100;20.08.2019;17,1970;Казахстанский тенге
100;17.08.2019;17,0566;Казахстанский тенге
100;16.08.2019;17,0183;Казахстанский тенге
100;15.08.2019;16,8726;Казахстанский тенге
100;14.08.2019;16,9218;Казахстанский тенге
100;13.08.2019;16,8816;Казахстанский тенге
100;10.08.2019;16,8353;Казахстанский тенге
100;09.08.2019;16,7915;Казахстанский тенге
100;08.08.2019;16,7950;Казахстанский тенге
100;07.08.2019;16,8390;Казахстанский тенге
100;06.08.2019;16,8245;Казахстанский тенге
100;03.08.2019;16,7435;Казахстанский тенге
100;02.08.2019;16,5706;Казахстанский тенге
100;01.08.2019;16,4966;Казахстанский тенге
100;31.07.2019;16,4747;Казахстанский тенге
100;30.07.2019;16,4808;Казахстанский тенге
100;27.07.2019;16,3913;Казахстанский тенге
100;26.07.2019;16,4094;Казахстанский тенге
100;25.07.2019;16,4128;Казахстанский тенге
100;24.07.2019;16,4144;Казахстанский тенге
100;23.07.2019;16,3819;Казахстанский тенге
100;20.07.2019;16,3309;Казахстанский тенге
100;19.07.2019;16,3427;Казахстанский тенге
100;18.07.2019;16,3858;Казахстанский тенге
100;17.07.2019;16,4034;Казахстанский тенге
100;16.07.2019;16,4018;Казахстанский тенге
100;13.07.2019;16,4278;Казахстанский тенге
100;12.07.2019;16,4339;Казахстанский тенге
100;11.07.2019;16,5959;Казахстанский тенге
100;10.07.2019;16,5680;Казахстанский тенге
100;09.07.2019;16,6230;Казахстанский тенге
100;06.07.2019;16,5487;Казахстанский тенге
100;05.07.2019;16,5485;Казахстанский тенге
100;04.07.2019;16,5191;Казахстанский тенге
100;03.07.2019;16,5417;Казахстанский тенге
